G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
15,2021-11-15,IND,@,NYK,L,84,92,94.1,103.0,89.3,.186,.430,.451,48.9,50.0,6.7,11.5,,.419,7.0,19.1,.140,,10.0,81.4,.081
16,2021-11-17,IND,@,DET,L,89,97,93.5,101.9,95.2,.241,.468,.509,50.6,42.4,5.3,9.6,,.475,17.1,17.1,.177,,11.5,81.8,.263
17,2021-11-19,IND,@,CHO,L,118,121,115.2,118.1,102.4,.364,.409,.578,45.8,46.3,9.8,12.0,,.528,8.9,17.0,.284,,15.4,83.3,.259
18,2021-11-20,IND,,NOP,W,111,94,111.8,94.7,99.3,.198,.418,.561,46.9,66.7,11.1,12.9,,.538,9.2,16.3,.143,,14.2,77.6,.205
19,2021-11-22,IND,@,CHI,W,109,77,115.1,81.3,94.7,.200,.344,.557,60.8,67.5,7.4,21.1,,.517,10.1,25.0,.178,,8.9,90.6,.106
20,2021-11-24,IND,,LAL,L,116,124,107.9,115.3,97.4,.231,.442,.506,50.0,59.5,2.8,8.6,,.466,8.8,24.6,.183,,9.3,80.9,.263
21,2021-11-26,IND,,TOR,W,114,97,122.4,104.2,93.1,.113,.402,.560,56.4,66.0,6.4,6.8,,.541,10.5,37.8,.093,,9.2,73.5,.180
22,2021-11-28,IND,,MIL,L,100,118,101.9,120.2,98.1,.174,.489,.505,46.4,55.3,6.1,3.6,,.478,11.6,23.5,.130,,11.5,71.7,.200
23,2021-11-29,IND,@,MIN,L,98,100,98.3,100.3,99.7,.231,.407,.489,50.0,75.0,6.0,6.4,,.445,11.5,17.0,.187,,12.2,83.0,.232
24,2021-12-01,IND,,ATL,L,111,114,115.2,118.3,96.4,.178,.367,.572,49.4,52.3,8.3,7.5,,.544,9.3,19.0,.144,,12.5,82.1,.116
25,2021-12-03,IND,,MIA,L,104,113,115.5,125.5,90.1,.413,.450,.550,50.6,57.1,7.8,6.4,,.494,11.3,29.3,.313,,13.0,75.0,.136
26,2021-12-06,IND,,WAS,W,116,110,128.1,121.5,90.5,.268,.280,.633,57.1,58.1,11.0,15.2,,.579,14.1,38.2,.256,,11.7,75.0,.210
27,2021-12-08,IND,,NYK,W,122,102,129.4,108.2,94.2,.291,.314,.629,53.8,58.7,8.5,7.1,,.593,8.5,26.5,.233,,11.9,75.0,.244
28,2021-12-10,IND,,DAL,W,106,93,122.3,107.3,86.7,.138,.414,.574,54.3,68.3,8.1,5.5,,.546,10.7,34.2,.126,,11.8,72.1,.131
29,2021-12-13,IND,,GSW,L,100,102,104.6,106.7,95.6,.356,.345,.497,47.2,45.7,11.5,9.3,,.443,9.0,25.5,.264,,15.9,76.3,.119
30,2021-12-15,IND,@,MIL,L,99,114,107.1,123.3,92.5,.133,.458,.564,54.2,61.5,6.5,9.8,,.536,17.0,28.2,.120,,7.6,77.3,.133
31,2021-12-16,IND,,DET,W,122,113,123.0,113.9,99.2,.308,.352,.590,52.6,57.8,6.0,12.5,,.533,7.2,20.5,.275,,11.3,84.6,.321
32,2021-12-21,IND,@,MIA,L,96,125,101.4,132.0,94.7,.322,.356,.483,44.2,71.0,6.3,6.5,,.420,10.0,22.4,.264,,9.9,67.4,.095
33,2021-12-23,IND,,HOU,W,118,106,129.6,116.4,91.1,.216,.432,.612,62.7,58.7,6.6,14.0,,.597,11.9,42.9,.148,,11.6,80.0,.263
34,2021-12-26,IND,@,CHI,L,105,113,108.4,116.6,96.9,.223,.319,.509,52.9,56.1,9.3,9.4,,.479,8.0,26.9,.160,,14.9,93.9,.211
35,2021-12-29,IND,,CHO,L,108,116,104.1,111.8,103.8,.337,.523,.547,48.4,69.4,7.7,10.2,,.517,15.4,20.0,.221,,11.6,81.4,.224
36,2021-12-31,IND,,CHI,L,106,108,107.0,109.0,99.1,.319,.341,.511,56.7,60.5,7.1,13.6,,.462,14.1,33.3,.242,,8.3,82.6,.302
37,2022-01-02,IND,@,CLE,L,104,108,112.1,116.4,92.8,.169,.554,.583,44.8,64.9,6.5,9.7,,.560,13.6,20.0,.133,,7.4,71.4,.227
38,2022-01-04,IND,@,NYK,L,94,104,107.8,119.2,87.2,.421,.500,.522,40.7,68.8,3.4,5.8,,.480,10.0,19.6,.276,,8.9,65.0,.250
39,2022-01-05,IND,,BRK,L,121,129,122.2,130.2,99.0,.341,.476,.641,46.5,63.4,3.0,7.7,,.579,13.7,19.4,.317,,10.0,74.3,.302
40,2022-01-08,IND,,UTA,W,125,113,129.7,117.2,96.4,.400,.363,.664,49.4,68.2,9.3,14.3,,.638,9.6,14.3,.288,,13.2,78.6,.214
41,2022-01-10,IND,@,BOS,L,98,101,92.9,95.8,95.5,.181,.394,.483,47.0,61.1,9.5,10.0,,.441,14.3,19.6,.160,,16.6,75.5,.261
42,2022-01-12,IND,,BOS,L,100,119,109.8,130.6,91.1,.233,.419,.527,50.0,67.5,6.6,12.5,,.506,10.4,26.8,.151,,11.0,78.8,.269
43,2022-01-14,IND,,PHO,L,94,112,97.0,115.5,96.9,.205,.489,.490,45.2,58.8,9.3,11.7,,.460,11.1,18.8,.148,,12.5,73.3,.239
44,2022-01-17,IND,@,LAC,L,133,139,133.6,139.6,99.6,.237,.340,.621,52.6,60.0,8.0,8.7,,.582,10.1,34.1,.206,,10.1,76.5,.378
45,2022-01-19,IND,@,LAL,W,111,104,119.5,111.9,92.9,.167,.333,.575,54.5,63.6,6.5,14.3,,.550,11.0,33.3,.133,,10.1,73.9,.144
46,2022-01-20,IND,@,GSW,W,121,117,111.1,107.4,98.6,.358,.368,.550,47.5,56.1,11.0,5.8,,.511,11.3,25.5,.253,,16.4,70.0,.255
47,2022-01-22,IND,@,PHO,L,103,113,105.0,115.2,98.1,.321,.345,.537,46.3,51.4,5.1,7.0,,.500,15.1,24.5,.226,,9.7,69.6,.125
48,2022-01-24,IND,@,NOP,L,113,117,114.6,118.7,98.6,.287,.529,.577,47.7,68.4,5.1,12.1,,.546,13.3,23.3,.207,,9.8,72.1,.330
49,2022-01-26,IND,,CHO,L,126,158,117.8,147.7,107.0,.370,.370,.589,53.2,75.0,8.4,6.3,,.533,15.1,37.8,.304,,10.8,75.0,.280
50,2022-01-28,IND,@,OKC,W,113,110,108.5,105.6,94.4,.305,.411,.524,58.3,61.0,6.7,11.5,,.500,15.0,36.5,.189,,11.3,80.4,.105
51,2022-01-29,IND,@,DAL,L,105,132,106.1,133.4,98.9,.253,.363,.519,50.5,62.5,1.0,11.3,,.489,9.8,22.2,.176,,4.5,77.1,.146
52,2022-01-31,IND,,LAC,W,122,116,123.7,117.6,98.6,.126,.305,.608,54.9,62.0,3.0,9.6,,.600,9.9,26.2,.084,,8.1,79.6,.115
53,2022-02-02,IND,,ORL,L,118,119,110.3,111.3,106.9,.235,.327,.546,46.9,56.8,6.5,1.7,,.520,6.9,14.0,.163,,10.1,81.3,.253
54,2022-02-04,IND,,CHI,L,115,122,117.9,125.1,97.5,.095,.284,.581,46.3,53.2,3.1,4.7,,.558,10.8,23.3,.095,,8.2,73.0,.200
55,2022-02-06,IND,@,CLE,L,85,98,93.7,108.0,90.7,.205,.373,.470,48.5,54.8,5.5,3.8,,.422,17.4,27.7,.181,,9.4,68.0,.226
56,2022-02-08,IND,@,ATL,L,112,133,113.8,135.1,98.4,.355,.333,.521,50.0,59.5,10.2,7.0,,.452,10.8,35.3,.301,,12.6,71.4,.133
57,2022-02-11,IND,,CLE,L,113,120,112.2,119.1,100.7,.180,.427,.588,54.3,59.5,8.9,7.0,,.573,17.2,25.7,.124,,12.1,82.9,.309
58,2022-02-13,IND,,MIN,L,120,129,121.6,130.7,98.7,.216,.441,.537,58.7,62.2,5.1,12.0,,.505,10.4,42.3,.167,,11.9,80.0,.298
59,2022-02-15,IND,@,MIL,L,119,128,116.6,125.4,102.1,.204,.441,.587,46.6,68.1,7.8,3.5,,.597,10.6,20.8,.086,,11.6,77.5,.256
60,2022-02-16,IND,,WAS,W,113,108,117.2,112.0,96.4,.349,.241,.590,47.6,66.7,9.3,11.1,,.566,10.3,17.9,.229,,10.9,73.3,.143
61,2022-02-25,IND,,OKC,L,125,129,113.0,116.6,100.2,.218,.366,.565,48.6,63.3,7.2,15.7,,.554,11.2,21.8,.129,,9.0,78.0,.178
62,2022-02-27,IND,,BOS,W,128,107,130.7,109.3,97.9,.222,.367,.648,55.1,53.2,7.2,10.4,,.617,12.4,26.3,.189,,9.1,76.5,.187
63,2022-02-28,IND,@,ORL,L,103,119,102.6,118.5,100.4,.347,.500,.620,50.0,62.9,4.0,10.2,,.590,20.2,12.1,.250,,8.6,77.8,.177
64,2022-03-02,IND,@,ORL,W,122,114,110.3,103.1,100.2,.372,.394,.558,50.9,56.1,10.8,10.8,,.500,14.1,25.9,.298,,14.5,76.9,.165
65,2022-03-04,IND,@,DET,L,106,111,110.4,115.6,96.0,.280,.400,.472,51.4,61.5,4.2,14.1,,.440,9.7,38.9,.180,,11.3,64.2,.128
66,2022-03-06,IND,@,WAS,L,123,133,125.0,135.1,98.4,.341,.365,.629,53.8,63.6,3.0,11.4,,.576,9.3,18.4,.294,,4.8,87.5,.302
67,2022-03-08,IND,,CLE,L,124,127,126.4,129.4,98.1,.165,.352,.635,48.7,71.4,6.1,11.3,,.626,14.8,29.7,.110,,7.0,65.9,.255
68,2022-03-12,IND,@,SAS,W,119,108,118.8,107.8,100.2,.163,.391,.603,47.5,51.1,6.0,14.7,,.565,10.8,19.6,.163,,8.4,71.7,.127
69,2022-03-13,IND,@,ATL,L,128,131,132.9,136.0,96.3,.292,.393,.637,54.4,50.0,7.3,8.7,,.601,13.0,35.7,.236,,10.4,75.7,.262
70,2022-03-15,IND,,MEM,L,102,135,97.9,129.5,104.2,.194,.306,.480,49.0,56.1,3.8,4.6,,.449,15.2,32.7,.143,,8.1,64.7,.114
71,2022-03-18,IND,@,HOU,W,121,118,118.1,115.2,102.4,.188,.426,.553,52.3,61.7,6.8,7.7,,.535,10.6,30.2,.129,,13.9,85.7,.354
72,2022-03-20,IND,,POR,W,129,98,137.8,104.7,93.6,.250,.417,.692,56.2,79.2,10.7,4.2,,.661,13.1,33.3,.214,,16.0,75.0,.160
73,2022-03-23,IND,,SAC,L,109,110,110.1,111.1,99.0,.121,.396,.569,53.8,81.0,11.1,6.7,,.538,13.5,23.8,.121,,15.2,88.9,.146
74,2022-03-24,IND,@,MEM,L,103,133,105.1,135.7,98.0,.250,.359,.504,36.0,51.3,7.1,15.7,,.473,9.7,18.8,.174,,12.2,57.9,.129
75,2022-03-26,IND,@,TOR,L,91,131,102.3,147.2,89.0,.253,.456,.518,45.5,69.7,5.6,5.8,,.487,12.9,21.4,.177,,6.1,74.3,.167
76,2022-03-28,IND,,ATL,L,123,132,128.9,138.3,95.4,.207,.414,.648,41.2,71.1,7.3,11.8,,.615,12.9,22.9,.184,,11.8,60.6,.244
77,2022-03-30,IND,,DEN,L,118,125,124.2,131.6,95.0,.237,.412,.551,46.3,65.9,11.6,7.7,,.515,6.9,34.0,.186,,18.1,70.4,.163
78,2022-04-01,IND,@,BOS,L,123,128,127.6,132.8,96.4,.284,.444,.675,42.9,59.5,9.3,6.0,,.623,14.9,21.6,.272,,13.6,66.7,.313
79,2022-04-03,IND,,DET,L,117,121,113.5,117.3,103.1,.202,.404,.572,60.4,73.3,5.8,19.0,,.543,15.7,37.8,.160,,9.3,80.4,.141
80,2022-04-05,IND,,PHI,L,122,131,120.4,129.3,101.3,.221,.421,.585,57.1,64.4,7.9,21.3,,.537,12.6,34.0,.211,,12.9,86.5,.161
81,2022-04-09,IND,@,PHI,L,120,133,119.7,132.7,100.3,.462,.295,.639,42.5,68.3,8.0,10.7,,.590,15.3,20.0,.359,,12.1,63.2,.233
82,2022-04-10,IND,@,BRK,L,126,134,121.3,129.0,103.9,.183,.442,.561,37.5,68.1,15.4,1.7,,.543,5.9,20.8,.125,,17.9,70.4,.272
